,Datetime,Tweet Id,Text,Username,tokens,pos_tokens,Party
27,2022-03-27 15:05:43+00:00,1.51e+18,"Rahul Maharana ji of Puri and Chandrakishore ji of Nashik be two such Swachhagrahis, who have set an example in front of the countryman regard cleanliness. #MannKiBaat",narendramodi,"['Rahul', 'Maharana', 'ji', 'of', 'Puri', 'and', 'Chandrakishore', 'ji', 'of', 'Nashik', 'be', 'two', 'such', 'Swachhagrahis,', 'who', 'have', 'set', 'an', 'example', 'in', 'front', 'of', 'the', 'countryman', 'regard', 'cleanliness.', '#MannKiBaat']","[['Rahul', 'n'], ['Maharana', 'n'], ['ji', 'n'], ['of', 'n'], ['Puri', 'n'], ['and', 'n'], ['Chandrakishore', 'n'], ['ji', 'n'], ['of', 'n'], ['Nashik', 'n'], ['are', 'v'], ['two', 'n'], ['such', 'a'], ['Swachhagrahis,', 'n'], ['who', 'n'], ['have', 'v'], ['set', 'v'], ['an', 'n'], ['example', 'n'], ['in', 'n'], ['front', 'n'], ['of', 'n'], ['the', 'n'], ['countrymen', 'n'], ['regarding', 'v'], ['cleanliness.', 'n'], ['#MannKiBaat', 'n']]",BJP
28,2022-03-27 14:11:22+00:00,1.51e+18,Congratulations to @Pvsindhu1 on win the Swiss Open 2022. Her accomplishment inspire the youth of India. Best wish to her for her future endeavours.,narendramodi,"['Congratulations', 'to', '@Pvsindhu1', 'on', 'win', 'the', 'Swiss', 'Open', '2022.', 'Her', 'accomplishment', 'inspire', 'the', 'youth', 'of', 'India.', 'Best', 'wish', 'to', 'her', 'for', 'her', 'future', 'endeavours.']","[['Congratulations', 'n'], ['to', 'n'], ['@Pvsindhu1', 'v'], ['on', 'n'], ['winning', 'v'], ['the', 'n'], ['Swiss', 'a'], ['Open', 'n'], ['2022.', 'n'], ['Her', 'n'], ['accomplishments', 'n'], ['inspire', 'v'], ['the', 'n'], ['youth', 'n'], ['of', 'n'], ['India.', 'n'], ['Best', 'n'], ['wishes', 'v'], ['to', 'n'], ['her', 'n'], ['for', 'n'], ['her', 'n'], ['future', 'n'], ['endeavours.', 'n']]",BJP
29,2022-03-27 10:17:00+00:00,1.51e+18,"During #MannKiBaat, pay tribute to Mahatma Phule, Savitribai Phule, Dr. Babasaheb Ambedkar and recall their contribution to our society.",narendramodi,"['During', '#MannKiBaat,', 'pay', 'tribute', 'to', 'Mahatma', 'Phule,', 'Savitribai', 'Phule,', 'Dr.', 'Babasaheb', 'Ambedkar', 'and', 'recall', 'their', 'contribution', 'to', 'our', 'society.']","[['During', 'n'], ['#MannKiBaat,', 'n'], ['paid', 'v'], ['tributes', 'n'], ['to', 'n'], ['Mahatma', 'n'], ['Phule,', 'n'], ['Savitribai', 'n'], ['Phule,', 'n'], ['Dr.', 'n'], ['Babasaheb', 'n'], ['Ambedkar', 'n'], ['and', 'n'], ['recalled', 'v'], ['their', 'n'], ['contributions', 'n'], ['to', 'n'], ['our', 'n'], ['society.', 'n']]",BJP
30,2022-03-27 10:16:08+00:00,1.51e+18,"I call upon more start-ups to focus on Ayush related themes. To those who be already in this field, I assure continuous support. I also request them to put content in all UN recognise language to ensure maximum reach. #MannKiBaat @moayush",narendramodi,"['I', 'call', 'upon', 'more', 'start-ups', 'to', 'focus', 'on', 'Ayush', 'related', 'themes.', 'To', 'those', 'who', 'be', 'already', 'in', 'this', 'field,', 'I', 'assure', 'continuous', 'support.', 'I', 'also', 'request', 'them', 'to', 'put', 'content', 'in', 'all', 'UN', 'recognise', 'language', 'to', 'ensure', 'maximum', 'reach.', '#MannKiBaat', '@moayush']","[['I', 'n'], ['call', 'v'], ['upon', 'n'], ['more', 'a'], ['start-ups', 'n'], ['to', 'n'], ['focus', 'v'], ['on', 'n'], ['Ayush', 'n'], ['related', 'a'], ['themes.', 'n'], ['To', 'n'], ['those', 'n'], ['who', 'n'], ['are', 'v'], ['already', 'r'], ['in', 'n'], ['this', 'n'], ['field,', 'n'], ['I', 'n'], ['assure', 'v'], ['continuous', 'a'], ['support.', 'n'], ['I', 'n'], ['also', 'r'], ['request', 'v'], ['them', 'n'], ['to', 'n'], ['put', 'v'], ['content', 'n'], ['in', 'n'], ['all', 'n'], ['UN', 'n'], ['recognised', 'v'], ['languages', 'n'], ['to', 'n'], ['ensure', 'v'], ['maximum', 'a'], ['reach.', 'a'], ['#MannKiBaat', 'n'], ['@moayush', 'n']]",BJP
31,2022-03-27 10:15:04+00:00,1.51e+18,"At a time when the world be look at Indian tradition for guidance on fitness and well-being, our Ayush sector have rise to the occasion with a jump in export and a growth in start-ups in this sector. #MannKiBaat",narendramodi,"['At', 'a', 'time', 'when', 'the', 'world', 'be', 'look', 'at', 'Indian', 'tradition', 'for', 'guidance', 'on', 'fitness', 'and', 'well-being,', 'our', 'Ayush', 'sector', 'have', 'rise', 'to', 'the', 'occasion', 'with', 'a', 'jump', 'in', 'export', 'and', 'a', 'growth', 'in', 'start-ups', 'in', 'this', 'sector.', '#MannKiBaat']","[['At', 'n'], ['a', 'n'], ['time', 'n'], ['when', 'n'], ['the', 'n'], ['world', 'n'], ['is', 'v'], ['looking', 'v'], ['at', 'n'], ['Indian', 'a'], ['traditions', 'n'], ['for', 'n'], ['guidance', 'n'], ['on', 'n'], ['fitness', 'n'], ['and', 'n'], ['well-being,', 'a'], ['our', 'n'], ['Ayush', 'n'], ['sector', 'n'], ['has', 'v'], ['risen', 'v'], ['to', 'n'], ['the', 'n'], ['occasion', 'n'], ['with', 'n'], ['a', 'n'], ['jump', 'n'], ['in', 'n'], ['exports', 'n'], ['and', 'n'], ['a', 'n'], ['growth', 'n'], ['in', 'n'], ['start-ups', 'n'], ['in', 'n'], ['this', 'n'], ['sector.', 'n'], ['#MannKiBaat', 'n']]",BJP
32,2022-03-27 10:14:36+00:00,1.51e+18,The entire nation be inspire by Swami Sivananda Ji. His life and exemplary work give important lesson in health and fitness. #MannKiBaat,narendramodi,"['The', 'entire', 'nation', 'be', 'inspire', 'by', 'Swami', 'Sivananda', 'Ji.', 'His', 'life', 'and', 'exemplary', 'work', 'give', 'important', 'lesson', 'in', 'health', 'and', 'fitness.', '#MannKiBaat']","[['The', 'n'], ['entire', 'a'], ['nation', 'n'], ['is', 'v'], ['inspired', 'v'], ['by', 'n'], ['Swami', 'n'], ['Sivananda', 'n'], ['Ji.', 'n'], ['His', 'n'], ['life', 'n'], ['and', 'n'], ['exemplary', 'a'], ['work', 'n'], ['gives', 'v'], ['important', 'a'], ['lessons', 'n'], ['in', 'n'], ['health', 'n'], ['and', 'n'], ['fitness.', 'n'], ['#MannKiBaat', 'n']]",BJP
33,2022-03-27 10:13:00+00:00,1.51e+18,The special milestone achieve by @GeM_India of cross order value of Rs. 1 Lakh Crore in a year illustrate a paradigm shift. Gone be the day when only a select few could do business with the Government. A new culture of openness and enterprise have be set. #MannKiBaat,narendramodi,"['The', 'special', 'milestone', 'achieve', 'by', '@GeM_India', 'of', 'cross', 'order', 'value', 'of', 'Rs.', '1', 'Lakh', 'Crore', 'in', 'a', 'year', 'illustrate', 'a', 'paradigm', 'shift.', 'Gone', 'be', 'the', 'day', 'when', 'only', 'a', 'select', 'few', 'could', 'do', 'business', 'with', 'the', 'Government.', 'A', 'new', 'culture', 'of', 'openness', 'and', 'enterprise', 'have', 'be', 'set.', '#MannKiBaat']","[['The', 'n'], ['special', 'a'], ['milestone', 'n'], ['achieved', 'v'], ['by', 'n'], ['@GeM_India', 'n'], ['of', 'n'], ['crossing', 'v'], ['order', 'n'], ['values', 'n'], ['of', 'n'], ['Rs.', 'n'], ['1', 'n'], ['Lakh', 'n'], ['Crore', 'n'], ['in', 'n'], ['a', 'n'], ['year', 'n'], ['illustrates', 'v'], ['a', 'n'], ['paradigm', 'n'], ['shift.', 'n'], ['Gone', 'n'], ['are', 'v'], ['the', 'n'], ['days', 'n'], ['when', 'n'], ['only', 'r'], ['a', 'n'], ['select', 'a'], ['few', 'a'], ['could', 'n'], ['do', 'v'], ['business', 'n'], ['with', 'n'], ['the', 'n'], ['Government.', 'n'], ['A', 'n'], ['new', 'a'], ['culture', 'n'], ['of', 'n'], ['openness', 'n'], ['and', 'n'], ['enterprise', 'n'], ['has', 'v'], ['been', 'v'], ['set.', 'v'], ['#MannKiBaat', 'n']]",BJP
34,2022-03-27 10:12:21+00:00,1.51e+18,India’s ambition be soar high and so be the determination to fulfil them…a prime example be our nation achieve the target of $400 Billion of good exports. @makeinindia be a trusted brand and unique product be reach new destinations. #MannKiBaat,narendramodi,"['India’s', 'ambition', 'be', 'soar', 'high', 'and', 'so', 'be', 'the', 'determination', 'to', 'fulfil', 'them…a', 'prime', 'example', 'be', 'our', 'nation', 'achieve', 'the', 'target', 'of', '$400', 'Billion', 'of', 'good', 'exports.', '@makeinindia', 'be', 'a', 'trusted', 'brand', 'and', 'unique', 'product', 'be', 'reach', 'new', 'destinations.', '#MannKiBaat']","[['India’s', 'n'], ['ambitions', 'n'], ['are', 'v'], ['soaring', 'v'], ['high', 'a'], ['and', 'n'], ['so', 'r'], ['is', 'v'], ['the', 'n'], ['determination', 'n'], ['to', 'n'], ['fulfil', 'v'], ['them…a', 'a'], ['prime', 'a'], ['example', 'n'], ['is', 'v'], ['our', 'n'], ['nation', 'n'], ['achieving', 'v'], ['the', 'n'], ['target', 'n'], ['of', 'n'], ['$400', 'a'], ['Billion', 'n'], ['of', 'n'], ['goods', 'n'], ['exports.', 'a'], ['@makeinindia', 'n'], ['is', 'v'], ['a', 'n'], ['trusted', 'a'], ['brand', 'n'], ['and', 'n'], ['unique', 'a'], ['products', 'n'], ['are', 'v'], ['reaching', 'v'], ['new', 'a'], ['destinations.', 'n'], ['#MannKiBaat', 'n']]",BJP
35,2022-03-27 08:55:12+00:00,1.51e+18,Addressing the Ahimsa Yatra Sampannata Samaroh Karyakram.,narendramodi,"['Addressing', 'the', 'Ahimsa', 'Yatra', 'Sampannata', 'Samaroh', 'Karyakram.']","[['Addressing', 'v'], ['the', 'n'], ['Ahimsa', 'n'], ['Yatra', 'n'], ['Sampannata', 'n'], ['Samaroh', 'n'], ['Karyakram.', 'n']]",BJP
36,2022-03-27 05:30:21+00:00,1.51e+18,Tune into this month's #MannKiBaat.,narendramodi,"['Tune', 'into', 'this', ""month's"", '#MannKiBaat.']","[['Tune', 'n'], ['into', 'n'], ['this', 'n'], [""month's"", 'n'], ['#MannKiBaat.', 'n']]",BJP
37,2022-03-27 02:05:15+00:00,1.51e+18,Tune in at 11 AM for this month’s #MannKiBaat.,narendramodi,"['Tune', 'in', 'at', '11', 'AM', 'for', 'this', 'month’s', '#MannKiBaat.']","[['Tune', 'n'], ['in', 'n'], ['at', 'n'], ['11', 'n'], ['AM', 'n'], ['for', 'n'], ['this', 'n'], ['month’s', 'n'], ['#MannKiBaat.', 'n']]",BJP
38,2022-03-26 13:39:08+00:00,1.51e+18,"The strength of India lie in the power of every citizen of the country. To far strengthen this power, the government have decide to continue the Pradhan Mantri Garib Kalyan Anna Yojana for another six month till September 2022. More than 80 crore people of the country will be able to take advantage of this a before.",narendramodi,"['The', 'strength', 'of', 'India', 'lie', 'in', 'the', 'power', 'of', 'every', 'citizen', 'of', 'the', 'country.', 'To', 'far', 'strengthen', 'this', 'power,', 'the', 'government', 'have', 'decide', 'to', 'continue', 'the', 'Pradhan', 'Mantri', 'Garib', 'Kalyan', 'Anna', 'Yojana', 'for', 'another', 'six', 'month', 'till', 'September', '2022.', 'More', 'than', '80', 'crore', 'people', 'of', 'the', 'country', 'will', 'be', 'able', 'to', 'take', 'advantage', 'of', 'this', 'a', 'before.']","[['The', 'n'], ['strength', 'n'], ['of', 'n'], ['India', 'n'], ['lies', 'v'], ['in', 'n'], ['the', 'n'], ['power', 'n'], ['of', 'n'], ['every', 'n'], ['citizen', 'n'], ['of', 'n'], ['the', 'n'], ['country.', 'n'], ['To', 'n'], ['further', 'r'], ['strengthen', 'v'], ['this', 'n'], ['power,', 'n'], ['the', 'n'], ['government', 'n'], ['has', 'v'], ['decided', 'v'], ['to', 'n'], ['continue', 'v'], ['the', 'n'], ['Pradhan', 'n'], ['Mantri', 'n'], ['Garib', 'n'], ['Kalyan', 'n'], ['Anna', 'n'], ['Yojana', 'n'], ['for', 'n'], ['another', 'n'], ['six', 'n'], ['months', 'n'], ['till', 'n'], ['September', 'n'], ['2022.', 'n'], ['More', 'a'], ['than', 'n'], ['80', 'n'], ['crore', 'a'], ['people', 'n'], ['of', 'n'], ['the', 'n'], ['country', 'n'], ['will', 'n'], ['be', 'v'], ['able', 'a'], ['to', 'n'], ['take', 'v'], ['advantage', 'n'], ['of', 'n'], ['this', 'n'], ['as', 'n'], ['before.', 'n']]",BJP
39,2022-03-26 06:44:41+00:00,1.51e+18,"Pariksha Pe Charcha be interactive, light hearted and give u all the opportunity to talk about different aspect of exams, studies, life and more…",narendramodi,"['Pariksha', 'Pe', 'Charcha', 'be', 'interactive,', 'light', 'hearted', 'and', 'give', 'u', 'all', 'the', 'opportunity', 'to', 'talk', 'about', 'different', 'aspect', 'of', 'exams,', 'studies,', 'life', 'and', 'more…']","[['Pariksha', 'n'], ['Pe', 'n'], ['Charcha', 'n'], ['is', 'v'], ['interactive,', 'a'], ['light', 'n'], ['hearted', 'v'], ['and', 'n'], ['gives', 'v'], ['us', 'n'], ['all', 'n'], ['the', 'n'], ['opportunity', 'n'], ['to', 'n'], ['talk', 'v'], ['about', 'n'], ['different', 'a'], ['aspects', 'n'], ['of', 'n'], ['exams,', 'n'], ['studies,', 'a'], ['life', 'n'], ['and', 'n'], ['more…', 'n']]",BJP
40,2022-03-26 05:47:37+00:00,1.51e+18,"Let’s talk stress free exam yet again! Calling upon the dynamic #ExamWarriors, their parent and teacher to join this year’s Pariksha Pe Charcha on the 1st of April.",narendramodi,"['Let’s', 'talk', 'stress', 'free', 'exam', 'yet', 'again!', 'Calling', 'upon', 'the', 'dynamic', '#ExamWarriors,', 'their', 'parent', 'and', 'teacher', 'to', 'join', 'this', 'year’s', 'Pariksha', 'Pe', 'Charcha', 'on', 'the', '1st', 'of', 'April.']","[['Let’s', 'n'], ['talk', 'n'], ['stress', 'n'], ['free', 'a'], ['exams', 'n'], ['yet', 'r'], ['again!', 'a'], ['Calling', 'n'], ['upon', 'n'], ['the', 'n'], ['dynamic', 'a'], ['#ExamWarriors,', 'n'], ['their', 'n'], ['parents', 'n'], ['and', 'n'], ['teachers', 'n'], ['to', 'n'], ['join', 'v'], ['this', 'n'], ['year’s', 'n'], ['Pariksha', 'n'], ['Pe', 'n'], ['Charcha', 'n'], ['on', 'n'], ['the', 'n'], ['1st', 'n'], ['of', 'n'], ['April.', 'n']]",BJP
41,2022-03-26 02:56:43+00:00,1.51e+18,Traditional medicine and wellness practice from India be very popular globally. This @WHO Centre will go a long way in enhance wellness in our society.,narendramodi,"['Traditional', 'medicine', 'and', 'wellness', 'practice', 'from', 'India', 'be', 'very', 'popular', 'globally.', 'This', '@WHO', 'Centre', 'will', 'go', 'a', 'long', 'way', 'in', 'enhance', 'wellness', 'in', 'our', 'society.']","[['Traditional', 'a'], ['medicines', 'n'], ['and', 'n'], ['wellness', 'a'], ['practices', 'n'], ['from', 'n'], ['India', 'n'], ['are', 'v'], ['very', 'r'], ['popular', 'a'], ['globally.', 'n'], ['This', 'n'], ['@WHO', 'n'], ['Centre', 'n'], ['will', 'n'], ['go', 'v'], ['a', 'n'], ['long', 'a'], ['way', 'n'], ['in', 'n'], ['enhancing', 'v'], ['wellness', 'n'], ['in', 'n'], ['our', 'n'], ['society.', 'n']]",BJP
42,2022-03-26 02:54:25+00:00,1.51e+18,India be honour to be home to a state-of-the-art @WHO Global Centre for Traditional Medicine. This Centre will contribute towards make a healthy planet and leverage our rich traditional practice for global good.,narendramodi,"['India', 'be', 'honour', 'to', 'be', 'home', 'to', 'a', 'state-of-the-art', '@WHO', 'Global', 'Centre', 'for', 'Traditional', 'Medicine.', 'This', 'Centre', 'will', 'contribute', 'towards', 'make', 'a', 'healthy', 'planet', 'and', 'leverage', 'our', 'rich', 'traditional', 'practice', 'for', 'global', 'good.']","[['India', 'n'], ['is', 'v'], ['honoured', 'v'], ['to', 'n'], ['be', 'v'], ['home', 'v'], ['to', 'n'], ['a', 'n'], ['state-of-the-art', 'a'], ['@WHO', 'n'], ['Global', 'n'], ['Centre', 'n'], ['for', 'n'], ['Traditional', 'n'], ['Medicine.', 'n'], ['This', 'n'], ['Centre', 'n'], ['will', 'n'], ['contribute', 'v'], ['towards', 'n'], ['making', 'v'], ['a', 'n'], ['healthier', 'a'], ['planet', 'n'], ['and', 'n'], ['leveraging', 'v'], ['our', 'n'], ['rich', 'a'], ['traditional', 'a'], ['practices', 'n'], ['for', 'n'], ['global', 'a'], ['good.', 'n']]",BJP
43,2022-03-26 02:53:27+00:00,1.51e+18,Yoga be unite the world in pursuit of good health and wellness. A great effort by @IndEmbDoha of bring together people from several nation for practise Yoga.,narendramodi,"['Yoga', 'be', 'unite', 'the', 'world', 'in', 'pursuit', 'of', 'good', 'health', 'and', 'wellness.', 'A', 'great', 'effort', 'by', '@IndEmbDoha', 'of', 'bring', 'together', 'people', 'from', 'several', 'nation', 'for', 'practise', 'Yoga.']","[['Yoga', 'n'], ['is', 'v'], ['uniting', 'v'], ['the', 'n'], ['world', 'n'], ['in', 'n'], ['pursuit', 'n'], ['of', 'n'], ['good', 'a'], ['health', 'n'], ['and', 'n'], ['wellness.', 'v'], ['A', 'n'], ['great', 'a'], ['effort', 'n'], ['by', 'n'], ['@IndEmbDoha', 'n'], ['of', 'n'], ['bringing', 'v'], ['together', 'r'], ['people', 'n'], ['from', 'n'], ['several', 'a'], ['nations', 'n'], ['for', 'n'], ['practising', 'v'], ['Yoga.', 'n']]",BJP
44,2022-03-25 12:26:46+00:00,1.51e+18,"Hearty congratulation to @myogiadityanath ji and his cabinet on take oath a the Chief Minister of Uttar Pradesh. The development journey of the state have mark several important milestone in the last 5 years. I be sure that under your leadership, the state will write another new chapter of progress by fulfil the aspiration of the people.",narendramodi,"['Hearty', 'congratulation', 'to', '@myogiadityanath', 'ji', 'and', 'his', 'cabinet', 'on', 'take', 'oath', 'a', 'the', 'Chief', 'Minister', 'of', 'Uttar', 'Pradesh.', 'The', 'development', 'journey', 'of', 'the', 'state', 'have', 'mark', 'several', 'important', 'milestone', 'in', 'the', 'last', '5', 'years.', 'I', 'be', 'sure', 'that', 'under', 'your', 'leadership,', 'the', 'state', 'will', 'write', 'another', 'new', 'chapter', 'of', 'progress', 'by', 'fulfil', 'the', 'aspiration', 'of', 'the', 'people.']","[['Hearty', 'n'], ['congratulations', 'n'], ['to', 'n'], ['@myogiadityanath', 'v'], ['ji', 'n'], ['and', 'n'], ['his', 'n'], ['cabinet', 'n'], ['on', 'n'], ['taking', 'v'], ['oath', 'n'], ['as', 'n'], ['the', 'n'], ['Chief', 'n'], ['Minister', 'n'], ['of', 'n'], ['Uttar', 'n'], ['Pradesh.', 'n'], ['The', 'n'], ['development', 'n'], ['journey', 'n'], ['of', 'n'], ['the', 'n'], ['state', 'n'], ['has', 'v'], ['marked', 'v'], ['several', 'a'], ['important', 'a'], ['milestones', 'n'], ['in', 'n'], ['the', 'n'], ['last', 'a'], ['5', 'n'], ['years.', 'n'], ['I', 'n'], ['am', 'v'], ['sure', 'a'], ['that', 'n'], ['under', 'n'], ['your', 'n'], ['leadership,', 'n'], ['the', 'n'], ['state', 'n'], ['will', 'n'], ['write', 'v'], ['another', 'n'], ['new', 'a'], ['chapter', 'n'], ['of', 'n'], ['progress', 'n'], ['by', 'n'], ['fulfilling', 'v'], ['the', 'n'], ['aspirations', 'n'], ['of', 'n'], ['the', 'n'], ['people.', 'n']]",BJP
45,2022-03-25 06:28:27+00:00,1.51e+18,"Here be a concise booklet that showcases the interesting aspect of last month’s #MannKiBaat episode include interview with some of those who be featured. 

Looking forward to your join this month’s programme at 11 AM on the 27th.",narendramodi,"['Here', 'be', 'a', 'concise', 'booklet', 'that', 'showcases', 'the', 'interesting', 'aspect', 'of', 'last', 'month’s', '#MannKiBaat', 'episode', 'include', 'interview', 'with', 'some', 'of', 'those', 'who', 'be', 'featured.', '\n\nLooking', 'forward', 'to', 'your', 'join', 'this', 'month’s', 'programme', 'at', '11', 'AM', 'on', 'the', '27th.']","[['Here', 'r'], ['is', 'v'], ['a', 'n'], ['concise', 'n'], ['booklet', 'n'], ['that', 'n'], ['showcases', 'v'], ['the', 'n'], ['interesting', 'a'], ['aspects', 'n'], ['of', 'n'], ['last', 'a'], ['month’s', 'a'], ['#MannKiBaat', 'a'], ['episode', 'n'], ['including', 'v'], ['interviews', 'n'], ['with', 'n'], ['some', 'n'], ['of', 'n'], ['those', 'n'], ['who', 'n'], ['were', 'v'], ['featured.', 'a'], ['\n\nLooking', 'v'], ['forward', 'r'], ['to', 'n'], ['your', 'n'], ['joining', 'v'], ['this', 'n'], ['month’s', 'n'], ['programme', 'n'], ['at', 'n'], ['11', 'n'], ['AM', 'n'], ['on', 'n'], ['the', 'n'], ['27th.', 'n']]",BJP
46,2022-03-24 17:21:21+00:00,1.51e+18,"Had a productive meeting with member of the Sikh community. We have extensive discussion on various subjects.  
https://t.co/3uXeVRUugS",narendramodi,"['Had', 'a', 'productive', 'meeting', 'with', 'member', 'of', 'the', 'Sikh', 'community.', 'We', 'have', 'extensive', 'discussion', 'on', 'various', 'subjects.', '', '\nhttps://t.co/3uXeVRUugS']","[['Had', 'v'], ['a', 'n'], ['productive', 'a'], ['meeting', 'n'], ['with', 'n'], ['members', 'n'], ['of', 'n'], ['the', 'n'], ['Sikh', 'n'], ['community.', 'n'], ['We', 'n'], ['had', 'v'], ['extensive', 'a'], ['discussions', 'n'], ['on', 'n'], ['various', 'a'], ['subjects.', 'a'], ['', 'n'], ['\nhttps://t.co/3uXeVRUugS', 'n']]",BJP
47,2022-03-24 08:05:13+00:00,1.51e+18,"I urge you all to see the painting of @aayush_kundal. Aayush have also create a YouTube channel for his painting, which contain different color of his life. their channel link
https://t.co/8NSZ90UUCT",narendramodi,"['I', 'urge', 'you', 'all', 'to', 'see', 'the', 'painting', 'of', '@aayush_kundal.', 'Aayush', 'have', 'also', 'create', 'a', 'YouTube', 'channel', 'for', 'his', 'painting,', 'which', 'contain', 'different', 'color', 'of', 'his', 'life.', 'their', 'channel', 'link\nhttps://t.co/8NSZ90UUCT']","[['I', 'n'], ['urge', 'v'], ['you', 'n'], ['all', 'n'], ['to', 'n'], ['see', 'v'], ['the', 'n'], ['painting', 'n'], ['of', 'n'], ['@aayush_kundal.', 'n'], ['Aayush', 'n'], ['has', 'v'], ['also', 'r'], ['created', 'v'], ['a', 'n'], ['YouTube', 'n'], ['channel', 'n'], ['for', 'n'], ['his', 'n'], ['painting,', 'n'], ['which', 'n'], ['contains', 'v'], ['different', 'a'], ['colors', 'n'], ['of', 'n'], ['his', 'n'], ['life.', 'a'], ['their', 'n'], ['channel', 'n'], ['link\nhttps://t.co/8NSZ90UUCT', 'n']]",BJP
